day,month,year,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,source_file,estimated_hour_flag,hourly_row_count,estimated_hour_share,hour,day_of_week,is_weekend,carbon_intensity_gap,cfe_re_gap,target_quantile_class,iqr_outlier_count,zscore_outlier_count,isolation_forest_flag,outlier_consensus_count,outlier_consensus_flag
24,11,2024,588.07375,640.6999999999999,21.131666666666664,20.507916666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,6,1,52.626249999999914,0.6237499999999976,Medium,0,0,0,0,0
25,11,2024,567.7266666666667,620.94625,22.820833333333336,22.270833333333332,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,0,0,53.21958333333328,0.5500000000000043,Low,0,0,0,0,0
26,11,2024,546.4462500000001,598.1608333333334,25.49875,25.329583333333332,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,1,0,51.71458333333328,0.1691666666666691,Low,0,0,0,0,0
27,11,2024,534.7683333333333,586.2366666666667,26.832916666666662,26.624583333333337,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,2,0,51.46833333333336,0.208333333333325,Low,0,0,0,0,0
28,11,2024,557.1266666666667,606.95875,25.357916666666668,25.015416666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,3,0,49.832083333333344,0.3425000000000011,Low,0,0,0,0,0
29,11,2024,529.1083333333333,575.775,29.772916666666664,29.47791666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,4,0,46.66666666666663,0.2949999999999946,Low,0,0,0,0,0
30,11,2024,524.4841666666667,572.05625,29.678749999999997,29.39,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,5,1,47.57208333333324,0.2887499999999967,Low,0,0,0,0,0
1,12,2024,571.5504166666666,621.0783333333333,24.114166666666662,23.639166666666668,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,6,1,49.52791666666667,0.4749999999999943,Low,0,0,0,0,0
2,12,2024,493.7366666666667,540.77125,33.117916666666666,32.282916666666665,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,0,0,47.03458333333333,0.8350000000000009,Low,0,0,0,0,0
3,12,2024,461.2004166666666,509.0083333333334,35.84458333333333,35.43458333333333,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,1,0,47.80791666666675,0.4100000000000037,Low,0,0,0,0,0
4,12,2024,501.75916666666666,551.25125,31.057916666666667,30.83375,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,2,0,49.49208333333337,0.2241666666666688,Low,0,0,0,0,0
5,12,2024,413.68083333333334,456.18833333333333,43.48416666666666,43.16458333333333,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,3,0,42.50749999999999,0.3195833333333269,Low,5,0,1,2,1
6,12,2024,473.3208333333334,519.9295833333333,35.50875,34.73625,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,4,0,46.60874999999993,0.7725000000000009,Low,0,0,0,0,0
7,12,2024,583.725,636.3125,21.262083333333333,20.590833333333332,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,5,1,52.58749999999998,0.6712500000000006,Low,0,0,0,0,0
8,12,2024,575.4308333333333,627.4629166666667,22.439166666666665,22.125,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,6,1,52.03208333333339,0.3141666666666651,Low,0,0,0,0,0
9,12,2024,562.1725,615.8095833333333,22.749166666666667,22.420833333333334,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,0,0,53.637083333333294,0.3283333333333331,Low,0,0,0,0,0
10,12,2024,534.5029166666667,585.7620833333334,26.71625,26.510416666666668,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,1,0,51.259166666666715,0.2058333333333308,Low,0,0,0,0,0
11,12,2024,515.3804166666666,566.3283333333333,28.914583333333336,28.75583333333333,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,2,0,50.94791666666663,0.1587500000000048,Low,0,0,0,0,0
12,12,2024,508.3341666666667,559.5708333333333,29.413749999999997,29.280416666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,3,0,51.23666666666662,0.1333333333333293,Low,0,0,0,0,0
13,12,2024,487.06708333333336,536.7845833333333,32.405833333333334,32.128750000000004,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,4,0,49.71749999999997,0.27708333333333,Low,0,0,0,0,0
14,12,2024,556.30125,608.2895833333333,24.464166666666667,23.35666666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,5,1,51.988333333333344,1.1074999999999982,Low,0,0,0,0,0
15,12,2024,555.5575,604.95125,26.0875,24.42625,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,6,1,49.393749999999955,1.661249999999999,Low,0,0,0,0,0
16,12,2024,449.36999999999995,495.1679166666667,38.29666666666667,37.21791666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,0,0,45.797916666666765,1.0787499999999994,Low,0,0,1,1,0
17,12,2024,472.38208333333336,520.47375,35.197916666666664,33.202083333333334,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,1,0,48.09166666666664,1.99583333333333,Low,0,0,1,1,0
18,12,2024,450.6125,498.46333333333337,37.455416666666665,36.007083333333334,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,2,0,47.850833333333355,1.4483333333333306,Low,0,0,1,1,0
19,12,2024,517.1545833333333,566.0258333333333,30.20125,28.984583333333333,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,3,0,48.87124999999992,1.2166666666666686,Low,0,0,0,0,0
20,12,2024,510.9891666666667,557.3570833333333,31.925416666666667,30.842916666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,4,0,46.367916666666645,1.0824999999999996,Low,0,0,0,0,0
21,12,2024,529.4825,576.91625,29.72583333333333,28.1275,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,5,1,47.43375000000003,1.5983333333333292,Low,0,0,0,0,0
22,12,2024,534.3591666666666,582.87,28.915833333333335,26.675416666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,6,1,48.51083333333338,2.2404166666666683,Low,0,0,0,0,0
23,12,2024,510.12958333333336,557.1004166666667,31.724166666666665,30.409583333333337,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,0,0,46.9708333333333,1.314583333333328,Low,0,0,0,0,0
24,12,2024,520.7533333333333,568.7129166666667,30.221666666666668,28.29875,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,1,0,47.9595833333334,1.9229166666666693,Low,0,0,0,0,0
25,12,2024,549.5124999999999,598.8870833333334,26.790833333333335,24.609166666666667,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,2,0,49.37458333333347,2.1816666666666684,Low,0,0,0,0,0
26,12,2024,538.5875,590.8333333333334,25.922083333333333,24.48625,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,3,0,52.245833333333394,1.4358333333333348,Low,0,0,0,0,0
27,12,2024,517.7608333333334,567.7858333333334,29.047916666666666,28.378333333333337,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,4,0,50.02499999999998,0.6695833333333283,Low,0,0,0,0,0
28,12,2024,540.1395833333333,592.16,25.832083333333333,25.086250000000003,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,5,1,52.02041666666662,0.74583333333333,Low,0,0,0,0,0
29,12,2024,560.3570833333333,613.0291666666667,23.725,22.45958333333333,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,6,1,52.672083333333376,1.2654166666666704,Low,0,0,0,0,0
30,12,2024,560.04,613.1270833333333,23.584166666666665,22.250416666666663,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,0,0,53.08708333333334,1.333750000000002,Low,0,0,0,0,0
31,12,2024,559.3120833333334,612.81375,23.57166666666667,21.86,entsoe.eu,0.0,Unknown,hourly-2024.csv,0,24,0.0,0,1,0,53.501666666666665,1.7116666666666696,Low,0,0,0,0,0
1,1,2025,610.4470833333334,665.3033333333334,18.334166666666665,14.522083333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,54.856250000000045,3.812083333333332,Medium,1,0,0,1,0
2,1,2025,584.36,638.82375,20.75166666666667,18.39625,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,54.463750000000005,2.3554166666666703,Low,0,0,0,0,0
3,1,2025,560.6683333333334,612.53875,24.1575,22.669583333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,51.87041666666664,1.4879166666666634,Low,0,0,0,0,0
4,1,2025,554.7179166666666,607.2166666666667,24.46375,22.332916666666662,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,52.498750000000086,2.1308333333333387,Low,0,0,0,0,0
5,1,2025,572.44625,625.2541666666667,22.72,20.44666666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,52.80791666666675,2.27333333333333,Low,0,0,0,0,0
6,1,2025,566.7991666666667,618.6383333333333,23.631666666666664,22.38125,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,51.83916666666664,1.2504166666666627,Low,0,0,0,0,0
7,1,2025,585.2466666666667,636.6116666666667,21.822916666666668,21.138333333333332,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,51.36500000000001,0.684583333333336,Low,0,0,0,0,0
8,1,2025,602.2116666666667,654.695,19.56083333333333,18.94,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,52.48333333333335,0.62083333333333,Medium,0,0,0,0,0
9,1,2025,595.53125,648.4245833333333,20.04125,19.425,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,52.89333333333332,0.6162500000000009,Medium,0,0,0,0,0
10,1,2025,599.0395833333333,651.8595833333334,19.722083333333337,19.07875,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,52.82000000000005,0.643333333333338,Medium,0,0,0,0,0
11,1,2025,574.9454166666667,625.5145833333333,23.337083333333336,22.329166666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,50.56916666666666,1.00791666666667,Low,0,0,0,0,0
12,1,2025,568.225,618.7066666666666,23.870833333333337,23.25,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,50.48166666666657,0.6208333333333371,Low,0,0,0,0,0
13,1,2025,494.2754166666667,541.5125,32.599583333333335,32.45333333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,47.23708333333337,0.146250000000002,Low,0,0,0,0,0
14,1,2025,502.0758333333333,548.8375,32.205,32.01375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,46.761666666666656,0.1912499999999966,Low,0,0,0,0,0
15,1,2025,494.7966666666667,540.8591666666667,33.36416666666667,33.16125,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,46.06250000000006,0.2029166666666668,Low,0,0,0,0,0
16,1,2025,507.54041666666666,555.9525,30.88083333333333,30.55541666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,48.41208333333333,0.325416666666662,Low,0,0,0,0,0
17,1,2025,501.9075,550.3720833333333,31.44541666666667,31.04125,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,48.46458333333328,0.4041666666666685,Low,0,0,0,0,0
18,1,2025,558.64625,610.6850000000001,24.40625,23.491666666666664,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,52.03875000000005,0.9145833333333364,Low,0,0,0,0,0
19,1,2025,565.26,618.0583333333333,23.512083333333333,22.11791666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,52.79833333333329,1.3941666666666634,Low,0,0,0,0,0
20,1,2025,509.65375,559.6758333333333,29.844166666666663,29.572083333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,50.02208333333334,0.2720833333333274,Low,0,0,0,0,0
21,1,2025,512.8491666666667,563.03125,29.258333333333336,29.052083333333332,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,50.18208333333325,0.2062500000000042,Low,0,0,0,0,0
22,1,2025,509.645,559.76125,29.80875,29.657083333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,50.11625000000003,0.1516666666666672,Low,0,0,0,0,0
23,1,2025,556.7479166666667,608.1308333333333,24.81458333333333,24.56041666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,51.382916666666574,0.2541666666666629,Low,0,0,0,0,0
24,1,2025,594.94125,649.2166666666667,19.472916666666663,19.00375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,54.27541666666673,0.4691666666666627,Medium,0,0,0,0,0
25,1,2025,610.2304166666667,665.2941666666667,17.90375,16.457916666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,55.06375000000003,1.4458333333333329,Medium,0,0,0,0,0
26,1,2025,643.57,699.4220833333334,14.058750000000002,12.635833333333332,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,55.852083333333326,1.4229166666666693,Medium,0,0,0,0,0
27,1,2025,587.5641666666667,640.5191666666667,20.954583333333336,20.067083333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,52.95500000000004,0.8875000000000028,Medium,0,0,0,0,0
28,1,2025,597.7058333333333,650.8420833333333,19.71,19.158333333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,53.13625000000002,0.5516666666666659,Medium,0,0,0,0,0
29,1,2025,605.7779166666667,660.3945833333333,18.005,17.485416666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,54.616666666666674,0.5195833333333333,Medium,0,0,0,0,0
30,1,2025,601.7533333333333,655.1233333333333,19.09125,18.775,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,53.370000000000005,0.3162500000000001,Medium,0,0,0,0,0
31,1,2025,597.2533333333333,650.4883333333333,19.757916666666667,19.419583333333332,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,53.235000000000014,0.3383333333333347,Medium,0,0,0,0,0
1,2,2025,618.3045833333333,673.81,16.56416666666667,15.762083333333337,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,55.50541666666663,0.8020833333333321,Medium,0,0,0,0,0
2,2,2025,636.4820833333333,694.00625,13.39875,12.87375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,57.5241666666667,0.5250000000000004,Medium,0,0,0,0,0
3,2,2025,543.0341666666667,592.7129166666667,26.632916666666663,26.325833333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,49.67875000000003,0.3070833333333276,Low,0,0,0,0,0
4,2,2025,524.6854166666667,575.3291666666667,27.835416666666664,27.60083333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,50.643749999999955,0.2345833333333331,Low,0,0,0,0,0
5,2,2025,547.4929166666667,600.5070833333333,24.508333333333336,24.315833333333337,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,53.0141666666666,0.192499999999999,Low,0,0,0,0,0
6,2,2025,540.24875,592.43875,25.665833333333335,25.425,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,52.190000000000055,0.2408333333333345,Low,0,0,0,0,0
7,2,2025,576.0841666666666,629.6975,21.531666666666663,20.769583333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,53.613333333333344,0.7620833333333294,Low,0,0,0,0,0
8,2,2025,578.2120833333333,631.4399999999999,21.594166666666663,20.8025,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,53.2279166666666,0.7916666666666643,Low,0,0,0,0,0
9,2,2025,572.26125,626.82875,21.52,20.59375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,54.567499999999995,0.9262499999999996,Low,0,0,0,0,0
10,2,2025,562.5612500000001,617.2329166666667,22.148750000000003,21.734583333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,54.671666666666624,0.4141666666666701,Low,0,0,0,0,0
11,2,2025,570.94375,624.29875,22.165833333333335,21.5325,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,53.35500000000002,0.6333333333333364,Low,0,0,0,0,0
12,2,2025,552.0225,603.7616666666667,24.682916666666667,24.135,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,51.73916666666662,0.5479166666666657,Low,0,0,0,0,0
13,2,2025,554.93625,606.4091666666667,24.6625,24.21375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,51.47291666666672,0.4487500000000004,Low,0,0,0,0,0
14,2,2025,566.9404166666667,619.3525,22.90875,22.596666666666668,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,52.41208333333327,0.3120833333333337,Low,0,0,0,0,0
15,2,2025,593.7491666666666,647.3404166666667,19.95,19.28875,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,53.59125000000006,0.661249999999999,Medium,0,0,0,0,0
16,2,2025,605.5870833333333,658.4016666666666,18.979583333333338,18.46,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,52.8145833333333,0.5195833333333368,Medium,0,0,0,0,0
17,2,2025,573.1825,624.4625,22.809583333333336,22.31833333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,51.27999999999997,0.4912500000000044,Low,0,0,0,0,0
18,2,2025,555.83375,607.6566666666666,24.22666666666667,24.0375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,51.82291666666663,0.1891666666666687,Low,0,0,0,0,0
19,2,2025,547.8995833333333,601.3491666666666,24.07875,23.900833333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,53.449583333333294,0.1779166666666647,Low,0,0,0,0,0
20,2,2025,549.47625,602.83,24.02125,23.593333333333337,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,53.35374999999999,0.4279166666666611,Low,0,0,0,0,0
21,2,2025,494.1091666666667,545.28,30.909166666666668,29.827083333333334,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,51.17083333333329,1.0820833333333333,Low,0,0,0,0,0
22,2,2025,519.3395833333333,571.4895833333334,28.105416666666667,26.72666666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,52.15000000000009,1.3787499999999966,Low,0,0,0,0,0
23,2,2025,531.8516666666667,582.7454166666666,27.789583333333336,25.83375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,50.893749999999955,1.955833333333338,Low,0,0,0,0,0
24,2,2025,504.34083333333336,553.8895833333333,30.595,30.18958333333333,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,49.548749999999984,0.4054166666666674,Low,0,0,0,0,0
25,2,2025,573.6504166666667,626.3104166666667,22.225,21.889166666666668,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,52.65999999999997,0.3358333333333334,Low,0,0,0,0,0
26,2,2025,571.4625,622.63375,23.36125,22.82375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,51.171249999999986,0.5374999999999979,Low,0,0,0,0,0
27,2,2025,593.62875,645.2441666666667,20.882916666666667,20.29625,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,51.61541666666676,0.586666666666666,Medium,0,0,0,0,0
28,2,2025,578.74375,630.5541666666667,22.146666666666665,21.870416666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,51.8104166666667,0.2762499999999974,Low,0,0,0,0,0
1,3,2025,611.115,664.4358333333333,18.262916666666666,17.721666666666668,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,53.320833333333326,0.541249999999998,Medium,0,0,0,0,0
2,3,2025,595.0770833333333,646.8883333333333,20.949583333333333,19.7875,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,51.81124999999997,1.1620833333333316,Medium,0,0,0,0,0
3,3,2025,574.4175,627.0716666666666,22.010416666666668,21.698333333333338,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,52.65416666666658,0.3120833333333301,Low,0,0,0,0,0
4,3,2025,557.5145833333333,610.0120833333334,23.8725,23.351249999999997,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,52.49750000000006,0.521250000000002,Low,0,0,0,0,0
5,3,2025,581.0516666666666,633.0945833333334,22.030833333333337,21.508333333333336,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,52.04291666666677,0.5225000000000009,Low,0,0,0,0,0
6,3,2025,610.5379166666667,663.8091666666667,18.627083333333335,17.342916666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,53.27125000000001,1.2841666666666676,Medium,0,0,0,0,0
7,3,2025,594.6679166666667,647.4725,20.565416666666668,19.084999999999997,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,52.80458333333331,1.4804166666666705,Medium,0,0,0,0,0
8,3,2025,629.29875,683.4879166666666,16.4675,14.51375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,54.18916666666655,1.9537500000000012,Medium,0,0,0,0,0
9,3,2025,616.47,670.4270833333334,17.9725,15.555416666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,53.957083333333344,2.417083333333334,Medium,0,0,0,0,0
10,3,2025,574.3379166666667,624.3191666666667,23.955,22.816666666666663,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,49.98124999999993,1.1383333333333354,Low,0,0,0,0,0
11,3,2025,582.3504166666667,632.9470833333334,22.690833333333337,21.9375,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,50.59666666666669,0.7533333333333374,Low,0,0,0,0,0
12,3,2025,563.7316666666667,613.9266666666666,24.535,24.104166666666668,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,50.194999999999936,0.4308333333333323,Low,0,0,0,0,0
13,3,2025,623.59875,678.1720833333333,16.325416666666666,15.659166666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,54.57333333333327,0.6662499999999998,Medium,0,0,0,0,0
14,3,2025,639.3591666666667,692.9670833333333,15.42,15.057083333333331,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,53.6079166666666,0.3629166666666688,Medium,0,0,0,0,0
15,3,2025,658.0020833333333,713.4104166666666,12.805833333333332,12.222499999999998,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,55.4083333333333,0.5833333333333339,High,0,0,0,0,0
16,3,2025,679.4854166666667,735.3370833333333,10.29,10.095833333333331,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,55.85166666666669,0.1941666666666677,High,0,0,0,0,0
17,3,2025,606.4045833333333,657.3125,19.936666666666667,19.840416666666663,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,50.907916666666665,0.0962500000000048,Medium,0,0,0,0,0
18,3,2025,574.2325,623.0366666666666,24.130416666666665,23.897916666666664,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,48.804166666666674,0.2325000000000017,Low,0,0,0,0,0
19,3,2025,558.87625,607.35,26.04375,24.905416666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,48.473749999999995,1.138333333333332,Low,0,0,0,0,0
20,3,2025,572.87625,622.5266666666666,24.122083333333336,22.735416666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,49.650416666666615,1.3866666666666705,Low,0,0,0,0,0
21,3,2025,590.0024999999999,640.9279166666666,21.835416666666664,20.48875,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,50.925416666666706,1.346666666666664,Medium,0,0,0,0,0
22,3,2025,597.56875,649.2670833333333,20.938333333333333,18.78625,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,51.69833333333327,2.1520833333333336,Medium,0,0,0,0,0
23,3,2025,528.3774999999999,575.9679166666666,29.76,28.008333333333336,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,47.59041666666667,1.7516666666666652,Low,0,0,0,0,0
24,3,2025,459.74708333333336,502.7366666666667,38.3325,38.1225,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,42.989583333333314,0.2100000000000008,Low,0,0,1,1,0
25,3,2025,527.0175,573.6083333333333,29.9875,29.339166666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,46.59083333333331,0.6483333333333334,Low,0,0,0,0,0
26,3,2025,490.9866666666667,534.85875,34.89,34.524166666666666,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,43.87208333333331,0.3658333333333345,Low,0,0,0,0,0
27,3,2025,477.87625,520.4741666666666,36.70791666666667,36.4175,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,3,0,42.597916666666606,0.2904166666666725,Low,1,0,1,2,1
28,3,2025,532.6266666666667,579.7841666666667,29.373333333333335,28.415833333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,4,0,47.15750000000003,0.9574999999999996,Low,0,0,0,0,0
29,3,2025,517.0420833333334,563.1920833333334,31.356666666666666,30.352083333333336,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,5,1,46.14999999999998,1.0045833333333292,Low,0,0,0,0,0
30,3,2025,467.26416666666665,510.7008333333333,37.81791666666667,36.810833333333335,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,6,1,43.43666666666667,1.007083333333334,Low,0,0,1,1,0
31,3,2025,450.7516666666667,491.95208333333335,40.26291666666667,40.055,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,0,0,41.20041666666663,0.2079166666666694,Low,3,0,1,2,1
1,4,2025,436.5804166666667,476.74541666666664,42.285,41.76541666666667,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,1,0,40.16499999999997,0.5195833333333297,Low,5,1,1,3,1
2,4,2025,491.6025,535.25375,35.13875,34.800000000000004,entsoe.eu,0.0,Unknown,hourly-2025.csv,0,24,0.0,0,2,0,43.65124999999995,0.3387499999999974,Low,0,0,0,0,0
